_unit_id,airline_sentiment,airline_sentiment:confidence,negativereason,negativereason:confidence
681677686,negative,1.0,Can't Tell,0.3699
681451667,negative,1.0,Can't Tell,0.7075
681450242,positive,0.6667,,
681678943,positive,1.0,,
681457645,negative,0.7102,Can't Tell,0.7102
681678989,negative,1.0,Customer Service Issue,0.3539
681679513,negative,1.0,Flight Attendant Complaints,0.6845
681677854,negative,1.0,Late Flight,0.6514
681456331,positive,1.0,,
681453947,negative,1.0,Customer Service Issue,1.0
681679499,negative,1.0,Bad Flight,0.7087
681462405,positive,0.3733,,0.0
681458805,neutral,0.6705,,0.0
681462154,positive,1.0,,
681456669,negative,1.0,Late Flight,0.6502
681460027,negative,1.0,Customer Service Issue,0.698
681677659,negative,1.0,Customer Service Issue,0.6872
681455042,,0.6632,,
681450930,neutral,1.0,,
681462222,negative,1.0,Late Flight,1.0
681462173,positive,1.0,,
681451144,negative,1.0,Can't Tell,0.667
681454144,neutral,1.0,,
681458650,positive,0.6394,,
681461305,negative,1.0,Late Flight,1.0
681462003,negative,1.0,Flight Attendant Complaints,0.6531
681455754,negative,1.0,longlines,0.3641
681453943,negative,1.0,Lost Luggage,1.0
681454370,negative,1.0,Customer Service Issue,1.0
681454203,negative,1.0,Late Flight,1.0
681462602,negative,1.0,Customer Service Issue,1.0
681448946,positive,0.6681,,
681452705,negative,0.6889,Late Flight,0.3465
681452667,negative,1.0,Late Flight,1.0
681678780,negative,0.6752,Can't Tell,0.3392
681462620,negative,1.0,Late Flight,1.0
681459810,negative,1.0,Can't Tell,0.3417
681460186,negative,1.0,Can't Tell,0.6617
681452694,negative,1.0,Customer Service Issue,0.6477
681452745,negative,1.0,Can't Tell,0.6705
681450353,negative,1.0,Late Flight,1.0
681679228,positive,1.0,,
681452308,negative,1.0,Late Flight,0.6579
681678935,negative,1.0,Flight Attendant Complaints,1.0
681455383,negative,1.0,Customer Service Issue,0.6563
681461864,negative,1.0,Can't Tell,1.0
681457118,neutral,0.6957,,0.0
681463276,positive,1.0,,
681460612,negative,1.0,Customer Service Issue,0.6805
681450381,negative,1.0,Damaged Luggage,1.0
681454612,neutral,0.6718,,0.0
681456903,positive,1.0,,
681678602,negative,1.0,Cancelled Flight,1.0
681450873,negative,1.0,Customer Service Issue,0.6413
681457752,negative,0.6392,Customer Service Issue,0.3299
681456512,negative,0.6558,Late Flight,0.6558
681455907,positive,0.6735,,
681457578,neutral,0.6709,,0.0
681454022,positive,1.0,,
681462165,neutral,0.6544,,0.0
681450644,negative,0.6852,Customer Service Issue,0.3453
681450398,neutral,0.6492,,0.0
681679174,negative,1.0,Damaged Luggage,0.3734
681461876,negative,1.0,Flight Booking Problems,1.0
681461029,neutral,1.0,,
681448303,negative,1.0,Late Flight,0.6789
681454740,negative,1.0,Late Flight,1.0
681455638,negative,0.6285,Cancelled Flight,0.6285
681449175,positive,0.6667,,0.0
681448243,negative,1.0,Customer Service Issue,1.0
681462903,negative,1.0,Flight Attendant Complaints,0.6803
681450392,negative,1.0,Customer Service Issue,1.0
681460839,negative,0.6507,Bad Flight,0.3275
681459846,negative,1.0,Flight Attendant Complaints,0.6531
681679340,neutral,0.6693,,0.0
681449884,positive,0.3586,,0.0
681455495,negative,0.6544,Flight Booking Problems,0.3291
681451579,positive,1.0,,
681450607,negative,1.0,Late Flight,1.0
681449939,negative,1.0,Customer Service Issue,0.6657
681677233,negative,1.0,Late Flight,1.0
681450972,negative,1.0,Late Flight,1.0
681462658,negative,0.7012,Cancelled Flight,0.3582
681456326,neutral,0.3624,,0.0
681679728,neutral,0.7241,,0.0
681678357,negative,1.0,Cancelled Flight,0.6212
681459969,negative,1.0,Customer Service Issue,0.6835
681448817,positive,0.6482,,
681451512,negative,1.0,Lost Luggage,0.6882
681462191,negative,1.0,Customer Service Issue,1.0
681452943,negative,1.0,Can't Tell,0.6559
681451619,neutral,0.7065,,0.0
681451031,negative,1.0,Late Flight,1.0
681458597,negative,1.0,Lost Luggage,1.0
681456408,negative,1.0,Customer Service Issue,1.0
681454298,neutral,1.0,,
681677845,negative,1.0,Customer Service Issue,1.0
681459851,negative,1.0,Late Flight,0.665
681452310,negative,1.0,Bad Flight,0.3434
681678562,negative,1.0,Customer Service Issue,1.0
681448982,neutral,1.0,,
681454048,negative,1.0,Customer Service Issue,0.6668
681448701,positive,1.0,,
681455161,negative,1.0,Bad Flight,0.3763
681448901,negative,0.6702,Customer Service Issue,0.6702
681453891,negative,1.0,Bad Flight,0.6816
681449879,negative,1.0,Flight Attendant Complaints,0.6588
681679520,negative,1.0,Cancelled Flight,0.6673
681458088,negative,1.0,Can't Tell,0.67
681455622,neutral,0.6482,,
681460840,negative,1.0,Flight Attendant Complaints,1.0
681461974,negative,1.0,Customer Service Issue,1.0
681448825,neutral,0.6673,,
681449656,negative,1.0,Can't Tell,0.6804
681449044,negative,1.0,Flight Attendant Complaints,0.691
681455233,negative,1.0,Cancelled Flight,1.0
681455534,negative,1.0,Lost Luggage,1.0
681460180,negative,1.0,Customer Service Issue,0.6552
681453906,negative,1.0,Customer Service Issue,1.0
681459083,neutral,1.0,,
681679431,negative,0.6512,Customer Service Issue,0.6512
681679205,neutral,0.6963,,0.0
681459078,negative,1.0,Late Flight,0.6669
681459297,negative,1.0,Customer Service Issue,0.6916
681452426,negative,1.0,Late Flight,0.6522
681455376,negative,1.0,Lost Luggage,0.6477
681449350,negative,1.0,Cancelled Flight,1.0
681463373,negative,0.6791,Customer Service Issue,0.3727
681454884,positive,0.6779999999999999,,
681677995,negative,1.0,Customer Service Issue,0.662
681458779,positive,1.0,,
681452926,negative,0.6639,Bad Flight,0.6639
681454869,negative,1.0,Flight Attendant Complaints,1.0
681456816,neutral,1.0,,
681678433,negative,0.6707,Can't Tell,0.6707
681678842,negative,1.0,Cancelled Flight,1.0
681448852,positive,0.6548,,
681450605,negative,1.0,Bad Flight,0.708
681461365,negative,1.0,Customer Service Issue,0.6889
681459629,neutral,0.6888,,
681461472,negative,1.0,Cancelled Flight,1.0
681459170,negative,0.6528,Flight Booking Problems,0.328
681459199,negative,1.0,Late Flight,1.0
681677627,negative,1.0,Late Flight,1.0
681452473,negative,1.0,Bad Flight,0.674
681459499,neutral,1.0,,
681460526,negative,1.0,Late Flight,0.6641
681449744,negative,1.0,Can't Tell,0.6945
681454154,negative,1.0,Late Flight,0.6998
681454373,negative,0.7,Flight Attendant Complaints,0.3667
681678007,negative,1.0,Late Flight,1.0
681463362,negative,1.0,Late Flight,0.6667
681459859,negative,0.6341,Late Flight,0.6341
681451410,negative,1.0,Bad Flight,1.0
681461790,negative,1.0,Lost Luggage,1.0
681450520,negative,1.0,Flight Booking Problems,1.0
681451322,negative,1.0,Customer Service Issue,1.0
681456542,neutral,1.0,,
681459918,positive,0.6485,,
681459091,neutral,1.0,,
681448717,neutral,1.0,,
681458868,positive,1.0,,
681454652,negative,1.0,Late Flight,1.0
681461416,negative,1.0,Customer Service Issue,0.6722
681460351,negative,1.0,Customer Service Issue,1.0
681454689,neutral,0.6726,,0.0
681449937,negative,1.0,Customer Service Issue,0.6681
681679159,positive,1.0,,
681460478,negative,1.0,Cancelled Flight,1.0
681456111,neutral,1.0,,
681455600,negative,1.0,Customer Service Issue,1.0
681459127,neutral,1.0,,
681459123,negative,0.6198,Cancelled Flight,0.3265
681457374,negative,0.6196,Can't Tell,0.3152
681677446,negative,1.0,Lost Luggage,1.0
681448391,neutral,0.6593,,0.0
681452886,positive,0.6526,,
681453260,negative,1.0,Can't Tell,0.687
681452922,negative,0.6702,Late Flight,0.6702
681452905,negative,1.0,Customer Service Issue,1.0
681457617,negative,1.0,Can't Tell,1.0
681451590,negative,1.0,Cancelled Flight,1.0
681450686,negative,1.0,Cancelled Flight,0.3393
681460633,negative,1.0,Customer Service Issue,1.0
681455623,neutral,0.6596,,0.0
681458687,neutral,1.0,,
681451548,negative,0.6854,Can't Tell,0.3708
681459692,negative,1.0,Late Flight,1.0
681461897,negative,1.0,Customer Service Issue,1.0
681453154,negative,1.0,Flight Attendant Complaints,0.6515
681454708,negative,1.0,Lost Luggage,1.0
681459151,neutral,0.6606,,0.0
681457451,negative,1.0,Late Flight,1.0
681460080,negative,1.0,Cancelled Flight,0.3545
681453038,positive,0.6806,,
681462906,positive,1.0,,
681454111,negative,1.0,Customer Service Issue,1.0
681456660,negative,1.0,Customer Service Issue,1.0
681458861,neutral,0.6806,,
681459475,positive,0.7052,,
681461280,negative,1.0,Late Flight,1.0
681455373,negative,1.0,Can't Tell,0.6364
681458465,positive,1.0,,
681456689,positive,1.0,,
681452494,neutral,1.0,,
681452781,negative,1.0,Late Flight,1.0
681454744,negative,1.0,Damaged Luggage,0.6683
681462018,negative,1.0,Can't Tell,1.0
681459631,negative,0.7179,Bad Flight,0.7179
681678692,negative,1.0,Customer Service Issue,0.6615
681455684,negative,1.0,Customer Service Issue,0.6507
681454306,negative,1.0,Bad Flight,0.3611
681677560,negative,0.6512,Can't Tell,0.6512
681452718,negative,1.0,Customer Service Issue,1.0
681451412,negative,1.0,Bad Flight,1.0
681455201,negative,1.0,Can't Tell,0.6448
681678473,positive,0.6753,,0.0
681451229,negative,1.0,Lost Luggage,1.0
681678453,negative,1.0,Customer Service Issue,0.6412
681457999,positive,1.0,,
681455259,negative,1.0,Customer Service Issue,0.6335
681455720,negative,1.0,Customer Service Issue,0.3544
681458957,negative,1.0,Lost Luggage,1.0
681449981,positive,1.0,,
681460075,negative,0.6656,Lost Luggage,0.6656
681454867,positive,1.0,,
681454190,positive,0.6629999999999999,,
681453079,negative,0.6528,Bad Flight,0.328
681458458,negative,1.0,Lost Luggage,0.6742
681461187,negative,1.0,Lost Luggage,1.0
681458604,negative,1.0,Flight Attendant Complaints,0.6667
681461255,negative,1.0,Customer Service Issue,1.0
681678755,negative,0.6672,Can't Tell,0.3498
681457078,neutral,1.0,,
681677945,negative,0.6659,Can't Tell,0.6659
681460185,negative,0.6629999999999999,Can't Tell,0.6629999999999999
681458655,neutral,1.0,,
681452639,positive,0.6711,,
681452045,positive,0.7021,,
681458466,negative,1.0,Late Flight,0.6809
681461035,negative,1.0,Late Flight,0.3552
681461906,negative,1.0,Late Flight,0.6566
681462839,negative,1.0,Lost Luggage,0.6774
681453102,negative,1.0,Late Flight,1.0
681459532,neutral,0.6913,,0.0
681460446,neutral,0.6526,,0.0
681449600,positive,1.0,,
681462525,negative,1.0,Can't Tell,0.6404
681450448,negative,1.0,Customer Service Issue,0.6433
681458076,negative,0.6617,Bad Flight,0.6617
681462375,negative,1.0,Late Flight,0.3527
681452400,neutral,1.0,,
681463069,negative,1.0,Late Flight,0.3545
681458905,negative,0.6608,Late Flight,0.6608
681460755,negative,0.6598,Customer Service Issue,0.6598
681454311,negative,1.0,Bad Flight,0.6707
681456782,negative,0.9277,Customer Service Issue,0.4821
681448875,neutral,1.0,,
681679351,negative,1.0,Customer Service Issue,1.0
681455003,negative,1.0,Damaged Luggage,0.6823
681458591,negative,1.0,Customer Service Issue,0.6842
681451844,negative,1.0,Can't Tell,0.6589
681454446,neutral,0.6396,,0.0
681455786,positive,0.6252,,
681677944,negative,1.0,Customer Service Issue,0.669
681679625,negative,1.0,Customer Service Issue,0.3664
681678909,negative,0.65,Bad Flight,0.3301
681462546,negative,0.6612,Flight Booking Problems,0.3692
681455850,neutral,1.0,,
681453395,negative,0.6635,Customer Service Issue,0.3481
681453611,neutral,1.0,,
681457469,neutral,0.6909,,
681459166,negative,1.0,Customer Service Issue,0.6733
681452527,positive,1.0,,
681453193,negative,1.0,Late Flight,1.0
681453513,negative,0.6838,Lost Luggage,0.3419
681460856,negative,1.0,Customer Service Issue,0.6902
681451361,negative,1.0,Customer Service Issue,0.653
681449823,positive,0.7,,
681462137,negative,1.0,Customer Service Issue,1.0
681457457,neutral,1.0,,
681455688,negative,0.6629999999999999,Late Flight,0.6629999999999999
681451443,negative,1.0,Late Flight,0.6427
681455494,negative,1.0,longlines,0.6909
681448972,negative,1.0,Customer Service Issue,0.7055
681455738,neutral,0.6904,,
681454892,negative,0.6659999999999999,Can't Tell,0.6659999999999999
681449130,negative,1.0,Customer Service Issue,0.6818
681450024,negative,1.0,Late Flight,1.0
681678351,negative,1.0,Flight Attendant Complaints,1.0
681678260,positive,1.0,,
681677515,positive,1.0,,
681448326,neutral,1.0,,
681677570,positive,1.0,,
681677973,negative,1.0,Flight Attendant Complaints,1.0
681457238,neutral,0.6454,,
681679775,negative,1.0,Cancelled Flight,1.0
681450149,negative,1.0,Customer Service Issue,0.6667
681456685,negative,0.6559,Lost Luggage,0.6559
681449182,positive,0.6455,,
681449096,neutral,0.6842,,
681462729,positive,1.0,,
681456908,negative,0.6737,Cancelled Flight,0.6737
681457664,positive,1.0,,
681679503,negative,1.0,Late Flight,0.6707
681452445,negative,1.0,Late Flight,1.0
681460265,negative,1.0,Customer Service Issue,1.0
681450155,negative,0.3804,Flight Booking Problems,0.3804
681461638,negative,1.0,Flight Booking Problems,1.0
681459063,negative,0.6551,Flight Attendant Complaints,0.3449
681678822,negative,1.0,Can't Tell,1.0
681455846,negative,0.6327,Bad Flight,0.3265
681462719,negative,1.0,Customer Service Issue,1.0
681457865,negative,0.7013,Lost Luggage,0.7013
681448404,positive,0.3482,,0.0
681461028,negative,0.6596,Flight Booking Problems,0.3404
681461473,negative,1.0,Customer Service Issue,1.0
681677875,positive,1.0,,
681453609,negative,0.6855,Can't Tell,0.34600000000000003
681459822,positive,0.6621,,
681451969,positive,1.0,,
681679017,negative,1.0,Can't Tell,1.0
681459881,negative,1.0,Customer Service Issue,1.0
681452837,negative,1.0,Late Flight,1.0
681459578,negative,1.0,Late Flight,1.0
681453030,neutral,0.6522,,0.0
681455106,negative,1.0,Cancelled Flight,0.6632
681460798,negative,1.0,Customer Service Issue,1.0
681452748,positive,1.0,,
681457181,negative,1.0,Customer Service Issue,1.0
681452582,neutral,0.6915,,0.0
681678192,negative,0.7125,Lost Luggage,0.7125
681463357,negative,1.0,Cancelled Flight,1.0
681677717,negative,1.0,Customer Service Issue,1.0
681461406,negative,1.0,Customer Service Issue,1.0
681471085,negative,0.924,Late Flight,0.4904
681678368,neutral,1.0,,
681463153,negative,1.0,Lost Luggage,1.0
681457387,neutral,1.0,,
681459564,positive,1.0,,
681462547,neutral,0.6923,,0.0
681449269,negative,1.0,Flight Attendant Complaints,0.3449
681457784,negative,1.0,Customer Service Issue,0.3439
681452407,negative,1.0,Can't Tell,0.6578
681449770,positive,1.0,,
681453113,negative,0.7044,Customer Service Issue,0.7044
681453091,negative,0.6632,Customer Service Issue,0.3368
681460973,negative,1.0,Late Flight,1.0
681455275,positive,1.0,,
681450603,neutral,0.6489,,0.0
681458215,neutral,0.6635,,0.0
681455590,neutral,1.0,,
681678263,positive,1.0,,
681457220,neutral,1.0,,
681460991,neutral,1.0,,
681461190,negative,1.0,Late Flight,0.6939
681678810,negative,1.0,Late Flight,0.6708
681678960,neutral,0.6916,,
681459732,neutral,0.6703,,
681450948,negative,1.0,Customer Service Issue,0.3522
681450326,negative,1.0,Customer Service Issue,0.6383
681461327,negative,1.0,Lost Luggage,1.0
681458157,positive,1.0,,
681460156,neutral,1.0,,
681677582,negative,1.0,Customer Service Issue,0.6663
681458100,negative,1.0,Late Flight,1.0
681453285,positive,0.6915,,
681449254,neutral,1.0,,
681458397,neutral,1.0,,
681453848,negative,1.0,Can't Tell,0.3448
681448679,positive,1.0,,
681461304,negative,1.0,Customer Service Issue,0.6425
681461441,negative,0.6669,Customer Service Issue,0.6669
681450821,negative,1.0,Late Flight,0.3978
681455843,neutral,0.6905,,
681457381,negative,0.6521,Lost Luggage,0.6521
681453067,negative,1.0,Can't Tell,0.6699
681454712,negative,1.0,Customer Service Issue,0.716
681677459,neutral,0.6811,,0.0
681455726,negative,1.0,Lost Luggage,1.0
681678090,neutral,0.6812,,0.0
681451760,neutral,0.68,,
681453990,negative,1.0,Bad Flight,1.0
681460546,neutral,1.0,,
681460293,negative,0.6551,Lost Luggage,0.6551
681450294,negative,0.6882,Can't Tell,0.3441
681463144,negative,1.0,Customer Service Issue,1.0
681452504,positive,0.7185,,
681463113,negative,1.0,Customer Service Issue,1.0
681679614,neutral,1.0,,
681677584,negative,1.0,Late Flight,0.6914
681459246,neutral,0.6923,,
681448576,negative,1.0,Can't Tell,1.0
681451162,negative,0.6734,Late Flight,0.6734
681448855,negative,0.6756,Can't Tell,0.6756
681450401,positive,1.0,,
681678548,negative,0.6792,Cancelled Flight,0.3656
681456833,positive,1.0,,
681678509,negative,1.0,Customer Service Issue,0.6659
681451315,negative,1.0,Customer Service Issue,1.0
681450564,neutral,0.6925,,0.0
681450237,negative,1.0,Cancelled Flight,1.0
681454805,positive,1.0,,
681677453,positive,1.0,,
681448547,neutral,0.6701,,0.0
681461842,negative,1.0,Customer Service Issue,1.0
681450002,negative,0.6667,Cancelled Flight,0.3438
681458159,negative,1.0,Flight Attendant Complaints,0.3437
681463162,negative,1.0,Customer Service Issue,0.6577
681458029,negative,1.0,Lost Luggage,0.6932
681463137,negative,1.0,Customer Service Issue,1.0
681448780,neutral,1.0,,
681678166,negative,1.0,Flight Booking Problems,0.3535
681450140,negative,1.0,Customer Service Issue,1.0
681461727,negative,1.0,Flight Attendant Complaints,1.0
681459149,positive,0.6762,,
681461556,negative,1.0,Customer Service Issue,1.0
681451420,negative,1.0,Flight Booking Problems,0.6383
681448369,negative,1.0,Can't Tell,0.659
681677276,negative,0.7101,Flight Booking Problems,0.7101
681455378,positive,1.0,,
681454401,negative,1.0,Flight Attendant Complaints,0.6970000000000001
681453507,neutral,0.657,,0.0
681462536,negative,1.0,Can't Tell,0.7149
681451289,negative,0.6528,Can't Tell,0.6528
681458073,negative,0.6736,Late Flight,0.6736
681455264,neutral,0.6552,,0.0
681457900,neutral,1.0,,
681450164,negative,1.0,Cancelled Flight,1.0
681456626,positive,1.0,,
681448782,neutral,1.0,,
681448776,neutral,1.0,,
681459319,negative,1.0,Customer Service Issue,1.0
681679148,negative,1.0,Customer Service Issue,0.6629999999999999
681452849,negative,1.0,Late Flight,0.6598
681461053,negative,1.0,Late Flight,1.0
681448837,negative,0.3617,Flight Booking Problems,0.3617
681449216,negative,1.0,Cancelled Flight,0.6829
681461810,negative,1.0,Can't Tell,1.0
681462393,negative,1.0,Customer Service Issue,0.368
681458876,neutral,1.0,,
681678188,positive,1.0,,
681451932,negative,1.0,Customer Service Issue,1.0
681678258,negative,1.0,Customer Service Issue,0.3455
681450020,negative,1.0,Flight Attendant Complaints,0.3784
681463047,negative,1.0,Bad Flight,0.6531
681458502,negative,1.0,Customer Service Issue,0.6614
681462567,negative,1.0,Customer Service Issue,0.3616
681459512,neutral,0.6809,,
681462507,negative,0.6854,Late Flight,0.6854
681455021,negative,1.0,Late Flight,0.3729
681448893,positive,1.0,,
681677190,negative,1.0,Can't Tell,0.6758
681463041,positive,0.6762,,
681453529,neutral,1.0,,
681461446,negative,0.6721,Customer Service Issue,0.3689
681451237,neutral,1.0,,
681456519,positive,0.6955,,
681678317,positive,1.0,,
681459684,positive,1.0,,
681448630,negative,0.6990000000000001,Customer Service Issue,0.6990000000000001
681462146,neutral,1.0,,
681450558,negative,1.0,Can't Tell,0.3684
681458357,neutral,1.0,,
681461545,negative,1.0,Customer Service Issue,0.6583
681460817,negative,1.0,Customer Service Issue,1.0
681678759,negative,1.0,Customer Service Issue,1.0
681450255,negative,1.0,longlines,0.6818
681454210,negative,0.6703,Flight Booking Problems,0.3626
681460797,positive,1.0,,
681462426,negative,1.0,Customer Service Issue,0.6508
681679109,neutral,1.0,,
681456569,negative,0.6703,Late Flight,0.6703
681460756,neutral,0.6809,,0.0
681462239,negative,1.0,Late Flight,1.0
681453950,positive,0.6367,,
681679623,neutral,1.0,,
681458317,neutral,0.6316,,0.0
681455982,negative,1.0,Customer Service Issue,1.0
681454050,negative,1.0,Can't Tell,0.3444
681458492,neutral,1.0,,
681461766,neutral,1.0,,
681462762,positive,0.6678,,0.0
681456160,negative,0.664,Can't Tell,0.3441
681459868,positive,0.6559,,
681460020,negative,1.0,Customer Service Issue,0.66
681452187,negative,1.0,Bad Flight,0.3642
681454609,negative,0.7053,Can't Tell,0.7053
681460696,negative,0.652,Late Flight,0.342
681677694,positive,0.6515,,
681449490,negative,1.0,Lost Luggage,1.0
681448249,neutral,1.0,,
681458643,neutral,1.0,,
681459598,neutral,1.0,,
681453691,neutral,1.0,,
681450658,negative,1.0,Lost Luggage,1.0
681456970,positive,1.0,,
681458613,positive,1.0,,
681463183,negative,0.6316,Bad Flight,0.3164
681461001,negative,1.0,Customer Service Issue,0.6421
681456622,positive,1.0,,
681453713,positive,1.0,,
681458022,negative,0.6697,Lost Luggage,0.3557
681454630,neutral,1.0,,
681454409,negative,1.0,Cancelled Flight,0.6406
681461976,negative,1.0,Customer Service Issue,0.6889
681450159,neutral,0.6291,,
681450815,negative,1.0,Late Flight,0.6437
681449657,negative,1.0,Late Flight,1.0
681462193,negative,1.0,Late Flight,0.6753
681678149,negative,1.0,Customer Service Issue,1.0
681450650,negative,1.0,Lost Luggage,1.0
681460116,positive,1.0,,
681452140,negative,0.6899,Customer Service Issue,0.6899
681679759,neutral,0.6521,,
681456204,positive,1.0,,
681457657,neutral,1.0,,
681454602,negative,0.6641,Can't Tell,0.6641
681677230,negative,0.6831,Can't Tell,0.6831
681461169,negative,1.0,Bad Flight,0.6512
681678825,negative,1.0,Cancelled Flight,0.6639
681452648,negative,1.0,Customer Service Issue,0.6667
681679601,negative,1.0,Flight Booking Problems,0.6961
681677683,negative,0.6537,Can't Tell,0.3504
681462724,negative,1.0,Customer Service Issue,1.0
681452376,neutral,0.68,,
681450230,neutral,0.6667,,
681449523,negative,0.6774,Bad Flight,0.3441
681462324,positive,1.0,,
681679361,negative,0.6367,longlines,0.3542
681451358,negative,1.0,Customer Service Issue,0.6552
681462613,positive,1.0,,
681456375,neutral,1.0,,
681678441,negative,1.0,Customer Service Issue,0.3605
681450397,negative,1.0,Late Flight,1.0
681678552,neutral,0.6646,,0.0
681455781,negative,0.66,Late Flight,0.66
681460655,neutral,1.0,,
681455051,neutral,0.6563,,0.0
681452288,negative,1.0,Late Flight,1.0
681457894,neutral,1.0,,
681458328,negative,0.6575,Can't Tell,0.3394
681458897,neutral,1.0,,
681459877,positive,1.0,,
681453792,negative,1.0,Bad Flight,0.6737
681458086,neutral,1.0,,
681462730,negative,1.0,Late Flight,1.0
681679449,negative,1.0,Flight Attendant Complaints,0.6654
681452833,negative,1.0,Customer Service Issue,0.6572
681457544,positive,0.383,,0.0
681679172,negative,1.0,Can't Tell,0.6709999999999999
681451684,neutral,1.0,,
681449123,neutral,0.6051,,0.0
681677438,neutral,1.0,,
681679130,negative,0.6741,Cancelled Flight,0.6741
681454344,neutral,1.0,,
681461454,negative,1.0,Cancelled Flight,1.0
681448907,positive,1.0,,
681452810,negative,1.0,Customer Service Issue,0.6704
681449026,neutral,1.0,,
681452238,positive,1.0,,
681679027,negative,1.0,Bad Flight,0.3488
681456656,positive,1.0,,
681451344,negative,1.0,Customer Service Issue,1.0
681453657,negative,1.0,Late Flight,1.0
681456788,negative,1.0,Cancelled Flight,1.0
681456436,positive,1.0,,
681462793,negative,1.0,Late Flight,1.0
681459230,positive,0.6989,,
681451838,negative,1.0,Customer Service Issue,1.0
681448299,neutral,0.6814,,0.0
681451885,negative,1.0,Customer Service Issue,0.6392
681458025,neutral,0.7012,,
681456405,negative,0.6771,Lost Luggage,0.6771
681451417,negative,1.0,Can't Tell,0.6411
681679106,negative,0.6638,Late Flight,0.3542
681679152,negative,0.6753,Late Flight,0.6753
681459989,positive,1.0,,
681453131,negative,1.0,Customer Service Issue,1.0
681678511,negative,1.0,Customer Service Issue,1.0
681454863,negative,1.0,Customer Service Issue,0.6742
681455091,neutral,1.0,,
681456577,negative,1.0,Customer Service Issue,1.0
681452766,neutral,0.6804,,0.0
681456630,negative,1.0,longlines,0.341
681463382,neutral,1.0,,
681458747,neutral,0.66,,
681450507,neutral,1.0,,
681452700,negative,1.0,Flight Attendant Complaints,1.0
681450642,negative,1.0,Can't Tell,0.6742
681461912,negative,1.0,Can't Tell,0.6584
681452171,negative,1.0,Customer Service Issue,0.6602
681454671,negative,1.0,Customer Service Issue,1.0
681678568,negative,1.0,Customer Service Issue,0.6569
681462725,negative,1.0,Flight Attendant Complaints,0.6867
681448360,negative,1.0,Late Flight,1.0
681677368,positive,0.6236,,
681678907,negative,1.0,Customer Service Issue,1.0
681457545,negative,0.6535,Can't Tell,0.6535
681462629,negative,1.0,Lost Luggage,1.0
681679437,positive,1.0,,
681679485,negative,1.0,Customer Service Issue,1.0
681461886,negative,1.0,Customer Service Issue,1.0
681457426,neutral,1.0,,
681458925,neutral,1.0,,
681679024,negative,0.6765,Flight Booking Problems,0.6765
681678593,negative,1.0,Flight Booking Problems,0.3514
681677779,negative,1.0,Customer Service Issue,0.3599
681679180,positive,0.6414,,
681462704,negative,0.6344,Cancelled Flight,0.3333
681453221,negative,0.7036,Lost Luggage,0.7036
681459993,positive,0.6429,,
681453966,neutral,0.6388,,
681455787,positive,1.0,,
681452341,negative,1.0,Bad Flight,1.0
681453512,negative,1.0,Can't Tell,0.6702
681462595,negative,1.0,Late Flight,1.0
681461837,negative,1.0,Customer Service Issue,1.0
681462791,positive,0.6505,,
681456482,neutral,0.6736,,0.0
681459484,negative,0.6641,Can't Tell,0.6641
681456874,negative,1.0,Customer Service Issue,1.0
681448899,negative,0.6727,Customer Service Issue,0.6727
681460884,neutral,1.0,,
681677833,neutral,1.0,,
681678314,negative,0.6494,Can't Tell,0.6494
681678471,negative,1.0,Customer Service Issue,1.0
681462716,positive,0.63,,
681453475,negative,1.0,Lost Luggage,0.3608
681460849,negative,1.0,Customer Service Issue,0.68
681458964,positive,1.0,,
681451081,neutral,1.0,,
681459504,positive,1.0,,
681678833,negative,1.0,Flight Booking Problems,0.6796
681460930,negative,1.0,longlines,0.6579999999999999
681457803,positive,1.0,,
681461521,negative,1.0,Late Flight,1.0
681449102,negative,1.0,Late Flight,1.0
681456593,negative,1.0,Can't Tell,0.6625
681455196,negative,0.6966,Late Flight,0.6966
681452328,negative,0.3511,Flight Attendant Complaints,0.3511
681462544,negative,1.0,Customer Service Issue,0.6275
681450139,negative,1.0,Flight Attendant Complaints,0.6899
681679634,negative,1.0,Flight Booking Problems,0.363
681678195,negative,0.6796,Flight Booking Problems,0.3474
681459995,neutral,1.0,,
681459002,neutral,0.6588,,0.0
681455316,negative,1.0,Customer Service Issue,1.0
681458622,positive,1.0,,
681450447,negative,1.0,Can't Tell,0.6188
681463034,negative,1.0,Cancelled Flight,1.0
681461920,negative,1.0,Customer Service Issue,0.6446
681451687,negative,1.0,Flight Attendant Complaints,0.6784
681460916,negative,1.0,Late Flight,1.0
681677921,neutral,0.7219,,0.0
681463149,negative,1.0,Flight Booking Problems,0.6611
681452547,negative,1.0,Customer Service Issue,1.0
681460742,negative,1.0,Bad Flight,0.6484
681462352,negative,1.0,Customer Service Issue,0.6177
681457277,positive,1.0,,
681448267,positive,0.657,,
681460735,negative,1.0,Late Flight,0.6733
681455274,negative,1.0,Customer Service Issue,0.6319
681453926,negative,1.0,longlines,0.6442
681679586,negative,1.0,Late Flight,0.6817
681679398,negative,1.0,Flight Booking Problems,1.0
681455661,negative,1.0,Late Flight,0.3474
681461771,negative,1.0,Cancelled Flight,1.0
681459221,positive,1.0,,
681461266,negative,1.0,Customer Service Issue,1.0
681450285,negative,1.0,Flight Booking Problems,1.0
681455240,positive,1.0,,
681452994,negative,1.0,Customer Service Issue,0.6568
681679092,negative,1.0,Cancelled Flight,0.6661
681677451,negative,1.0,Flight Booking Problems,1.0
681458162,negative,0.3474,Late Flight,0.3474
